,data_1,data_2,data_3
80892,3.840823,1.2444348,0.37675607
80893,3.4402013,1.3996738,0.53843343
80894,3.8896577,1.5158086,0.05629312
80895,3.8659818,1.2467189,0.37835568
80896,3.3736353,1.4722303,0.53372675
80897,3.4265428,1.3903807,0.61057043
80898,3.8619485,1.4924562,0.13111787
80899,3.4083872,1.3875098,0.54132164
80900,3.8605285,1.4915099,0.12842909
80901,3.8637376,1.2484086,0.39441258
80902,3.2012217,1.5776381,0.45417133
80903,3.4027143,1.3795435,0.5400859
80904,3.8882267,1.4790435,0.04166661
80905,3.848359,1.2711763,0.38703924
80906,3.4069023,1.369493,0.6156315
80907,3.8688657,1.5161339,0.09972372
80908,3.8599422,1.2539823,0.39539438
80909,3.2653067,1.4627054,0.5095777
80910,3.4090579,1.3645442,0.5733932
80911,3.8706806,1.4843495,0.07720479
80912,3.86506,1.2526737,0.36582693
80913,3.4056985,1.3680351,0.6292025
80914,3.8840277,1.4737607,0.057951048
80915,3.1351535,1.4320316,0.44492477
80916,3.4155052,1.3973947,0.52692133
80917,3.403297,1.3952719,0.63117737
80918,3.881614,1.4186878,0.019812196
80919,3.8335745,1.2839209,0.3981015
80920,3.270145,1.4745458,0.5326288
80921,3.3836806,1.3715434,0.6389992
80922,3.8613074,1.4995424,0.0609104
80923,3.8500814,1.2398351,0.3824103
80924,3.399442,1.3969799,0.65240943
80925,3.8947496,1.4988375,-0.009678462
80926,3.849042,1.2708397,0.38114312
80927,3.1733503,1.4475639,0.48817694
80928,3.3793383,1.370612,0.6679058
80929,3.8650627,1.512791,0.08303486
80930,3.8468919,1.2629242,0.39454395
80931,3.3988032,1.4009395,0.66805184
80932,3.9153993,1.5330552,0.018922396
80933,3.8338435,1.2851669,0.4089822
80934,3.2651145,1.4606421,0.52572995
80935,3.392568,1.4048518,0.72276706
80936,3.8724666,1.4783741,0.12280343
80937,3.870736,1.2479215,0.3478959
80938,3.3585198,1.3713682,0.6699058
80939,3.8541954,1.2623814,0.3670923
80940,3.2711043,1.4769918,0.4918027
80941,3.3854237,1.303596,0.7085466
80942,3.880268,1.5059992,0.08312467
80943,3.8548677,1.263632,0.36612073
80944,3.3650727,1.3998823,0.7200781
80945,3.8764093,1.4837612,0.10887057
80946,3.8639417,1.2538433,0.37475535
80947,3.1528468,1.4830633,0.48834485
80948,3.354595,1.3473086,0.70052016
80949,3.8488696,1.473787,0.25758326
80950,3.861913,1.2508209,0.35139695
80951,3.3713834,1.3718759,0.6905428
80952,3.8602915,1.4952507,0.13134986
80953,3.2538486,1.4864503,0.54059464
80954,3.3587906,1.3427273,0.644228
80955,3.88262,1.486327,-0.0029338498
80956,3.8424788,1.2839191,0.3669636
80957,3.3476002,1.4023108,0.6931962
80958,3.8680398,1.5004332,0.024864214
80959,3.148741,1.4761766,0.49285954
80960,3.3480663,1.370984,0.69899064
80961,3.8291342,1.4655423,0.23877974
80962,3.8635354,1.2550691,0.38632506
80963,3.3573585,1.3466116,0.70406747
80964,3.8815792,1.4811139,0.07842753
80965,3.8391547,1.2831895,0.37889865
80966,3.3477304,1.4565916,0.52566236
80967,3.368155,1.3613081,0.6626189
80968,3.9043152,1.4845096,0.02348145
80969,3.836951,1.2505401,0.38846582
80970,3.3422847,1.3995975,0.7286072
80971,3.8080761,1.4671427,0.2214349
80972,3.840309,1.2776717,0.3775167
80973,3.1845288,1.4755652,0.5249415
80974,3.3556323,1.3412982,0.68577355
80975,3.8556626,1.4684943,0.22629121
80976,3.8463593,1.2764096,0.4246216
80977,3.3460193,1.3695469,0.7123225
80978,3.8663187,1.4639788,0.016585518
80979,3.846916,1.2694416,0.39564958
80980,3.4129586,1.5340524,0.44505158
80981,3.3560033,1.4239019,0.75237095
80982,3.8678799,1.485098,0.051258184
80983,3.851608,1.2716177,0.38118342
80984,3.898487,1.4862678,0.027570667
80985,3.8614712,1.2496017,0.40618232
80986,3.453116,1.4990612,0.5207894
80987,3.3827543,1.3946822,0.7390599
80988,3.865219,1.4161824,-0.05259119
80989,3.8658085,1.2531637,0.37428328
80990,3.3666353,1.4033738,0.7577607
80991,3.8179688,1.4391133,0.18292248
80992,3.862881,1.2255963,0.38749158
80993,3.3333786,1.4316094,0.4924398
80994,3.3427572,1.3789378,0.815054
80995,3.8294907,1.4742968,0.10637889
80996,3.8856869,1.2800746,0.3408829
80997,3.302925,1.34765,0.7787678
80998,3.8168766,1.4565754,0.1049641
80999,3.2007613,1.2453483,0.83639705
81000,3.8203824,1.4825312,0.14931959
81001,3.850308,1.2670788,0.28924748
81002,3.1852908,1.2469866,0.75953645
81003,3.8602376,1.4764563,0.08322731
81004,3.864692,1.2582611,0.2750567
81005,3.2502227,1.4959272,0.62147844
81006,3.2542343,1.3483622,0.8344744
81007,3.8172374,1.4723688,0.17276193
81008,3.858806,1.2579793,0.29841897
81009,3.2820933,1.3562737,0.71786946
81010,3.8032713,1.5075467,0.27274552
81011,3.8367867,1.2527956,0.28613138
81012,3.215005,1.4611802,0.53815335
81013,4.044028,1.4789603,0.36321157
81014,3.8542628,1.2381647,0.2823313
81015,3.2440324,1.2910637,0.7537839
81016,3.8421197,1.5333798,0.5072234
81017,3.7981598,1.322625,0.3142454
81018,2.9669862,1.4898043,0.7099804
81019,3.2588184,1.31785,0.72697395
81020,3.9434536,1.9392482,0.46603107
81021,3.8579094,1.2612633,0.33170724
81022,3.1858768,1.2776921,0.8169627
81023,3.8450239,2.0110545,0.49238008
81024,3.8450491,1.3000191,0.38644743
81025,3.2755587,1.5222987,0.49472684
81026,3.123518,1.27493,0.77943397
81027,3.7589166,2.0366302,0.3779925
81028,3.8834465,1.3269235,0.37551978
81029,3.1148217,1.2509706,0.68811196
81030,3.7718177,2.0474005,0.3928903
81031,3.916513,1.350361,0.36165434
81032,3.1659014,1.3066896,0.4522769
81033,3.0773995,1.2893342,0.66085374
81034,3.8748329,1.9766741,0.30783868
81035,3.8984256,1.4113557,0.34087342
81036,3.8228388,1.8291689,0.27479506
81037,3.8502436,1.529498,0.24505477
81038,3.458246,1.4292903,0.5525053
81039,3.1077137,1.3994712,0.43889815
81040,3.9139807,1.96633,0.31696725
81041,3.7265987,1.5689617,0.36275175
81042,3.8411233,1.9006519,0.580315
81043,3.6858118,1.6764017,0.317663
81044,3.2897608,1.5815985,0.62214077
81045,3.7874744,1.9318031,0.30441535
81046,3.6809773,1.7578043,0.57774144
81047,3.1591544,1.4361657,0.34642008
81048,3.7794905,2.0666533,0.41042554
81049,3.5030112,1.8578519,0.30949804
81050,3.2563858,1.5977857,0.22489914
81051,3.2648947,1.5310541,0.39942792
81052,3.7395678,2.062583,0.28937522
81053,3.5200725,1.9233562,0.23833017
81054,3.2981467,1.5242014,0.4061396
81055,3.5886369,1.9460046,0.15054558
81056,3.4592354,1.892057,0.43638963
81057,3.2792835,1.5601282,0.030209273
81058,3.312618,1.5464919,0.44563496
81059,3.6225889,2.0236022,0.38922802
81060,3.5444164,2.024004,0.21941563
81061,3.57425,2.0591123,0.2823477
81062,3.4753745,1.9627584,0.41369304
81063,3.3640296,1.5768627,-0.013203556
81064,3.4409752,1.5646094,0.4200509
81065,3.5908563,2.0248454,0.19563897
81066,3.4255526,1.9637203,0.18625732
81067,3.40219,1.4609786,0.35425872
81068,3.605612,1.9931461,0.2624588
81069,3.40381,1.9588358,0.19518451
81070,3.7545538,1.5236396,0.49377266
81071,3.5219915,1.5273501,0.38814715
81072,3.5979927,2.0324683,0.14361015
81073,3.3687391,1.8752404,0.2685055
81074,3.5203786,1.5847173,0.38586128
81075,3.5868042,1.9614518,0.21006036
81076,3.3947773,1.9642732,0.30581656
81077,3.5099254,1.4679216,0.35120907
81078,3.5618694,1.6152285,0.35390842
81079,3.5798995,2.0181653,0.25667006
81080,3.555407,1.5300965,0.4208442
81081,3.2961006,2.0006678,0.0381944
81082,3.3509052,1.9270959,0.29914117
81083,3.4489284,1.6889284,0.036127564
81084,3.5501063,1.5041671,0.5784414
81085,3.4030004,2.1402652,0.060556997
81086,3.3316545,1.9406325,0.35301054
81087,3.4945514,1.5271282,0.6013394
81088,3.6148458,1.9308372,-0.18680182
81089,3.2974014,1.9122825,0.14641139
81090,3.3606935,1.6921346,0.120681524
81091,3.5810597,1.5996566,0.50101066
81092,3.3303776,1.9650906,0.067212835
81093,3.2757556,1.9315952,0.44209298
81094,3.5030386,1.5605896,0.5328076
81095,3.3225453,2.0783985,0.33586586
81096,3.2672312,1.9037457,0.2531769
81097,3.4840596,1.2692404,-0.10577029
81098,3.5242386,1.6859415,0.43293712
81099,3.3146036,2.0845134,0.09849251
81100,3.3189554,1.962508,0.39356315
81101,3.5468771,1.7544916,0.42805326
81102,3.213195,1.9905053,-0.026876265
81103,3.3065171,1.9293592,0.32774776
81104,3.4090357,1.3764074,-0.10528193
81105,3.488809,1.7936957,0.61507004
81106,3.1039195,2.1703253,0.15922719
81107,3.3060315,1.9025512,0.28195092
81108,3.4657726,1.8289322,0.6367372
81109,3.3365695,2.131419,0.13351688
81110,3.4284163,2.1941485,0.19618909
81111,3.4284625,1.7631367,0.57011026
81112,3.256705,1.9977361,0.0130556915
81113,3.301443,1.9298368,0.45999828
81114,3.3741865,1.941804,0.66803724
81115,3.2307258,2.0911906,0.09359588
81116,3.3065445,1.8985579,0.43393856
81117,3.461248,1.8838063,0.63372093
81118,3.235867,2.138227,0.14626065
81119,3.4111955,2.0036542,0.6820845
81120,2.635317,2.0884042,0.050843965
81121,3.5728383,1.8996265,0.4009746
81122,3.082407,1.5221245,0.050758526
81123,3.4552972,1.9523207,0.8057154
81124,2.9049633,2.023632,-0.35567993
81125,3.5721414,1.8899504,0.39487782
81126,3.355253,2.1277053,0.79771763
81127,3.2814894,1.9887111,0.16879584
81128,3.532087,1.9070957,0.43536448
81129,3.3712769,1.6426713,0.29427105
81130,3.5432694,2.0674953,-0.16315329
81131,3.460996,1.7441007,0.11369658
81132,3.387317,2.0674052,0.8982636
81133,3.500222,1.9681607,0.10775008
81134,3.4701226,1.7781163,0.19543885
81135,1.274397,1.5575914,1.3230108
81136,3.3783984,2.0966349,0.95481527
81137,3.4632583,1.9619118,0.22250116
81138,3.2974982,1.9313402,0.15955094
81139,3.397361,2.069942,0.91171336
81140,3.4935832,1.954583,0.07910707
81141,3.3331642,1.9910833,0.24588291
81142,2.990793,2.5100217,0.27274844
81143,3.3702986,2.0472558,0.94450694
81144,3.4092982,1.9055636,0.13872632
81145,3.2871575,1.9463948,0.25211284
81146,3.3995838,2.0186882,1.05292
81147,3.3640456,1.8225465,0.20658435
81148,3.4300845,1.9448469,0.2159799
81149,3.3410609,1.8189433,0.64269197
81150,3.3090477,2.1379104,1.2013294
81151,3.3774557,1.7932429,0.12728798
81152,3.3627496,2.0583596,0.41082272
81153,3.3558838,1.7709215,0.20285417
81154,3.2629666,1.8799073,0.3959281
81155,3.3214176,1.8802645,0.7543771
81156,3.3937685,2.0587444,1.1433345
81157,3.3423696,1.7734255,0.21870326
81158,3.2523785,1.8203903,0.31872666
81159,3.4395232,2.0258756,1.1315606
81160,3.3602114,1.7697065,0.15882994
81161,3.2499902,1.8830708,0.323772
81162,3.4086888,2.0261705,0.63973486
81163,3.3807387,2.1641002,1.1403309
81164,3.3552363,1.7811395,0.30743825
81165,3.2488527,1.8760732,0.28087118
81166,3.3591907,2.1710246,1.2149762
81167,3.3340688,1.9542091,0.02978391
81168,3.2602057,1.821066,0.22331245
81169,3.2091315,1.8945554,0.6843835
81170,3.3601224,2.1702912,1.1828163
81171,3.285567,1.98541,0.059176885
81172,3.3173566,1.9239317,0.24006484
81173,3.4389482,2.0694718,1.161533
81174,3.3792582,2.0492353,-0.34590834
81175,3.2984035,1.8990625,0.26359573
81176,3.1071749,1.9594433,0.77319914
81177,3.4691586,2.009763,1.0858871
81178,3.0717227,2.0302882,0.2711784
81179,3.2573025,1.8587643,0.3319145
81180,3.5094972,1.9841682,1.1012492
81181,3.2799084,1.8515362,0.28776294
81182,3.4098806,2.0006948,0.83234084
81183,3.41731,2.0709767,1.1638134
81184,3.182208,1.9577785,0.036864363
81185,3.2739174,1.8763144,0.28683817
81186,3.3333857,2.1803396,1.203827
81187,3.236115,1.9322022,-0.055192646
81188,3.2712293,1.9324582,0.15910769
81189,3.4733758,1.800893,0.8680037
81190,3.3212461,2.194123,1.2094811
81191,3.2947567,1.932595,0.039944634
81192,3.270685,1.8754741,0.31420645
81193,3.2978692,1.9350426,0.023056097
81194,3.2738712,1.893657,0.2508021
81195,3.4963143,1.8828511,0.8729609
81196,3.5374563,1.9566854,1.2096319
81197,3.3313923,1.9946697,-0.11630176
81198,3.2732904,1.8757573,0.2897631
81199,3.433863,2.0860658,1.2520692
81200,3.3900354,1.9883981,-0.013777949
81201,3.2935543,1.8741517,0.27660275
81202,3.4928164,1.8269918,0.86148703
81203,3.4560483,1.9934406,0.020979712
81204,3.4538832,2.1674871,1.2042239
81205,3.0992715,1.9939493,-0.16912593
81206,3.3543406,1.797421,0.14536823
81207,3.5170991,1.8308703,0.80105317
81208,3.398508,2.2425334,1.202794
81209,3.4071872,1.9686686,0.034690525
81210,3.2690592,1.8683479,0.27139446
81211,3.396789,2.1998396,1.1704694
81212,3.3495011,2.087152,0.34346226
81213,3.284442,1.8927742,0.3008871
81214,3.4514143,1.9478853,0.8550679
81215,3.4014666,2.1875045,1.2683457
81216,3.1385436,2.0927444,0.2987921
81217,3.371689,1.8289161,0.2503251
81218,3.3009458,2.1394465,1.3268561
81219,3.1965368,2.2249966,0.44436687
81220,3.3339248,1.9141653,0.1602178
81221,3.3760092,1.8896335,0.8276772
81222,3.2768304,2.128799,1.2581242
81223,3.1478636,2.3409066,0.5190334
81224,3.2269003,2.1376472,1.2353826
81225,2.869523,2.017325,0.7197921
81226,3.4062316,1.8084505,0.3587382
81227,3.2083738,2.1729255,0.9747159
81228,3.1637125,2.1726458,1.2601554
81229,2.9213994,2.2546654,0.45034283
81230,3.5036952,1.9820514,0.0648716
81231,3.123284,2.1951754,1.0815005
81232,3.3703938,2.0513628,0.2913901
81233,3.0947464,2.1562622,0.944722
81234,3.013446,2.2553144,1.188091
81235,2.9251506,2.2202,0.57294196
81236,3.2232223,1.9561799,0.36490774
81237,3.0083883,2.1459968,0.81596583
81238,2.8913727,2.3792894,1.227951
81239,3.3164887,2.0957873,0.02321913
81240,2.6819518,2.5679908,0.39603722
81241,2.9445155,2.313375,0.10733629
81242,2.8950965,2.4504817,0.5418467
81243,2.8317425,2.224649,0.8646148
81244,2.7501197,2.4912453,1.3127329
81245,2.9820304,2.3801413,0.35182244
81246,2.7841187,2.4923701,0.42315403
81247,2.6263304,2.523258,1.387343
81248,2.9229383,2.5157113,0.510828
81249,2.7986257,2.4953666,0.3851017
81250,2.654052,2.233752,0.8481464
81251,2.570954,2.5167258,1.3962953
81252,2.492224,2.0264893,0.41272438
81253,2.7585177,2.1481316,0.100161254
81254,2.4203951,2.620959,1.45185
81255,2.8424199,2.3216095,0.27638704
81256,2.3181543,2.4646013,0.84799534
81257,2.461863,2.4105346,1.2589614
81258,2.3964925,2.5542486,0.18308587
81259,2.8085701,2.2105656,0.19475247
81260,2.3342447,2.5128622,1.2215146
81261,2.6542041,2.2229812,0.52019185
81262,2.8540988,2.2672565,0.21583903
81263,2.3578584,2.625067,0.72873586
81264,2.2275543,2.5946507,1.1727389
81265,2.4297361,2.3847494,0.26373994
81266,2.7773943,2.1280873,-0.11347481
81267,2.0604038,2.534818,1.0067813
81268,2.7452116,2.1626244,0.45043918
81269,2.939033,2.5675526,0.2754726
81270,2.6773732,2.518673,0.1649488
81271,1.8258255,2.6151514,0.6193104
81272,2.6623306,2.1210995,0.40447912
81273,2.9516375,2.673263,0.3589075
81274,1.5589284,2.730197,0.78326195
81275,2.6734388,2.3054242,0.4074023
81276,2.7958436,2.5031576,0.38225168
81277,2.087045,2.7822864,0.5041442
81278,1.3139731,2.5231972,0.6195492
81279,2.9228263,2.0737157,0.340986
81280,2.774626,2.5630505,0.5340524
81281,3.1102848,3.5676398,1.4416038
81282,2.7947102,2.2712545,0.45709538
81283,2.6656222,2.6725528,0.4452213
81284,1.7187656,2.5976026,0.3484717
81285,2.6836941,2.3638837,0.47512388
81286,2.6012323,2.422601,0.46542683
81287,1.346895,2.384388,0.34286016
81288,2.760891,2.3219085,0.37550056
81289,2.55086,2.5745935,0.4481749
81290,1.6708397,2.4428234,0.20964128
81291,1.2194557,2.3597438,0.21680912
81292,2.6604621,2.59156,0.2070268
81293,2.5213256,2.7214255,0.30738026
81294,1.3452916,2.2993934,0.2324651
81295,2.9037237,2.5361934,0.2611515
81296,2.5310264,2.716075,0.37424728
81297,1.8668286,2.3923593,0.0848765
81298,1.2519819,2.3444145,0.2317314
81299,2.6014943,2.5909686,0.16052945
81300,2.5227895,2.762402,0.34256625
81301,2.6625307,2.3533142,0.28828773
81302,2.5447407,2.7404063,0.35697788
81303,1.7017704,1.8902701,0.038235176
81304,1.463046,2.3692055,0.042014237
81305,2.7292378,2.356125,0.33097404
81306,2.5253723,2.6577578,0.21707404
81307,1.4718313,2.4273844,0.06533927
81308,2.7913058,2.4452622,0.2002467
81309,2.5010588,2.6946445,0.39071545
81310,1.7696894,2.2072537,0.32527664
81311,1.4191186,2.3222654,-0.008171518
81312,2.803762,2.3237524,0.38672605
81313,1.4105308,2.298543,-0.023110142
81314,2.7657754,2.362866,0.106425576
81315,2.456141,2.605564,0.3573029
81316,1.754944,2.2794425,0.2392035
81317,1.4631802,2.2946692,0.009968522
81318,2.7388086,2.3689952,-0.24941504
81319,2.5442066,2.6870162,0.36704153
81320,1.4456177,2.2895107,0.028091157
81321,2.7551823,2.3695526,0.2440185
81322,2.582372,2.6819863,0.27339762
81323,1.8691529,2.2396178,0.15255302
81324,1.427904,2.313842,0.023084396
81325,2.7803376,2.344813,0.21558858
81326,2.4288344,2.5094807,0.29932627
81327,1.4363121,2.303828,0.08314069
81328,2.7425451,2.3972275,0.16076542
81329,2.5211465,2.6175103,0.3387498
81330,1.8249395,2.2383466,0.16834828
81331,2.7923446,2.408308,0.054068834
81332,2.514749,2.6260798,0.2960143
81333,2.7657247,2.3967745,0.18003961
81334,2.6028986,2.7499201,0.40866944
81335,1.7963762,2.2100732,0.16553101
81336,1.4684837,2.3196604,0.0070750266
81337,2.7926455,2.3687453,0.1127991
81338,2.5906763,2.7437427,0.3642749
81339,1.4631602,2.2891743,-0.003020489
81340,2.7398233,2.3277566,0.17895882
81341,2.60583,2.7177162,0.35877538
81342,1.7775538,2.2363567,0.1608736
81343,1.4443123,2.289405,0.015886923
81344,2.7473824,2.3349135,0.21663347
81345,2.594412,2.7069364,0.25906718
81346,1.4715132,2.29068,0.03404133
81347,2.7493932,2.336489,0.21874683
81348,2.577441,2.7120137,0.4204794
81349,1.7891492,2.2323287,0.22049697
81350,1.4693159,2.2893775,0.028129496
81351,2.7725646,2.3445044,0.105432115
81352,2.397858,2.488892,0.30728236
81353,1.4516522,2.282258,0.04528658
81354,2.7698405,2.3638635,0.18760847
81355,2.5768554,2.7153778,0.39710316
81356,1.784669,2.2339,0.2121549
81357,1.420751,2.2837038,0.021845538
81358,2.7336671,2.3098953,0.18480846
81359,2.5846736,2.731664,0.3947072
81360,1.4532728,2.2839217,0.045165867
81361,2.6130645,2.7389781,0.3634028
81362,1.7322613,2.2842147,0.2682708
81363,1.438994,2.2854028,0.0002913326
81364,2.7462015,2.3350666,0.16881643
81365,2.3624349,2.4179223,0.3799264
81366,1.4487691,2.2381303,-0.042126026
81367,2.7488766,2.3372254,0.20736389
81368,2.379913,2.4505308,0.35018197
81369,1.737733,2.2814505,0.30252513
81370,2.7942348,2.406175,0.20910703
81371,1.4498043,2.2860484,0.048926406
81372,2.801893,2.37906,0.24500726
81373,2.4226139,2.4816618,0.35701132
81374,1.7712439,2.2562323,0.23812537
81375,2.801796,2.4242203,0.18499206
81376,2.399881,2.492328,0.28163162
81377,2.8022177,2.4111338,0.24650434
81378,2.3642073,2.3901231,0.32576427
81379,1.7799213,2.236855,0.1855646
81380,1.4598444,2.3369489,0.059417177
81381,2.7990623,2.3534565,0.1740572
81382,2.3401446,2.3627448,0.31616524
81383,1.4778568,2.2695334,0.0831144
81384,2.782088,2.3847048,0.22193083
81385,2.4019895,2.4985745,0.2949157
81386,1.7829983,2.2356024,0.20052394
81387,1.4221481,2.2832818,0.03773421
81388,2.760234,2.3403597,0.30718204
81389,2.3584418,2.4509656,0.36758223
81390,1.4731027,2.2835197,0.051278826
81391,2.7878463,2.3793032,0.18146616
81392,2.3232486,2.3595097,0.38344094
81393,1.7874587,2.2322035,0.21939354
81394,1.5009407,2.2843878,0.07491
81395,2.772724,2.3337104,0.20945492
81396,2.3846848,2.4538438,0.39979303
81397,1.4506096,2.3177671,0.027648734
81398,2.8028607,2.375769,0.23094973
81399,2.355248,2.4544265,0.29676655
81400,1.8095582,2.2524402,0.19402085
81401,1.4696001,2.290508,0.040700417
81402,2.8002968,2.3318942,0.26463792
81403,2.3647888,2.4207847,0.38627258
81404,1.503112,2.281927,0.082327336
81405,2.804042,2.3578608,0.095334195
81406,2.5531228,2.7023306,0.30786216
81407,1.8013513,2.2351468,0.1734745
81408,1.4702549,2.3175669,0.010453356
81409,2.8050065,2.3469994,0.20026033
81410,2.388044,2.4177673,0.40849724
81411,1.4983823,2.2917488,0.060050264
81412,2.8048995,2.3838305,0.18933296
81413,2.3660822,2.3997262,0.33939955
81414,1.7601187,2.2319946,0.2026166
81415,1.448632,2.2830749,0.047816984
81416,2.8047636,2.3388078,0.21224773
81417,2.404187,2.4893332,0.3499792
81418,1.4529442,2.3079374,0.041126028
81419,2.801812,2.3732853,0.27768457
81420,2.36642,2.4337234,0.33366936
81421,1.7543257,2.251961,0.2866845
81422,1.4487383,2.3341906,0.12381607
81423,2.7583342,2.343153,0.2473993
81424,2.7979305,2.3252993,0.28572807
81425,2.3628302,2.4251285,0.36800024
81426,1.7527759,2.224951,0.28275073
81427,1.452039,2.2806761,0.061483733
81428,2.808389,2.3505528,0.23130408
81429,2.3827958,2.452483,0.36984056
81430,1.449378,2.2815855,0.03529594
81431,2.8066618,2.3508525,0.14660959
81432,2.3784285,2.485543,0.3450361
81433,1.7343105,2.280232,0.29698092
81434,1.4655393,2.2579367,0.04006669
81435,2.805741,2.3470314,0.2365939
81436,2.3454738,2.364075,0.33830252
81437,1.4212912,2.2828846,0.015514565
81438,2.8049357,2.3456595,0.18331885
81439,2.3252306,2.3638325,0.38592815
81440,1.786364,2.2037547,0.26200578
81441,1.4893708,2.336844,0.07286942
81442,2.778553,2.3724036,0.26777115
81443,2.324139,2.353112,0.4122317
81444,1.4776736,2.2877393,0.07057791
81445,2.759498,2.3399398,0.2864409
81446,2.4233785,2.489792,0.30751768
81447,1.7854844,2.2314773,0.20911533
81448,1.4455211,2.28211,0.035334267
81449,2.650609,2.2441084,0.19775288
81450,2.370782,2.4263854,0.30253807
81451,2.7769842,2.3681169,0.29777864
81452,2.340867,2.3957653,0.31542477
81453,1.7819002,2.231595,0.18755877
81454,1.497741,2.28933,0.052674644
