tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z,tBodyAcc-std-X,tBodyAcc-std-Y,tBodyAcc-std-Z
2.8772456e-001,-3.89E-02,-1.21E-01,-3.45E-01,6.5631103e-002,-3.75E-01
2.2003494e-001,-7.87E-03,-1.06E-01,-3.26E-01,6.9516573e-002,-3.36E-01
2.3398475e-001,7.7570244e-003,-8.75E-02,-3.78E-01,5.8069745e-002,-3.33E-01
2.4898582e-001,-5.37E-02,-2.55E-01,-3.30E-01,1.9176801e-001,-2.63E-01
2.2251789e-001,-1.56E-02,-1.03E-01,-2.89E-01,2.4541959e-001,-3.09E-01
2.2247974e-001,-6.20E-03,-7.94E-02,-3.57E-01,2.4885114e-001,-3.21E-01
2.8111697e-001,7.3702798e-003,-1.22E-01,-3.86E-01,8.6354768e-002,-3.01E-01
2.8618516e-001,7.8622212e-004,-1.43E-01,-3.26E-01,1.5934321e-002,-3.27E-01
2.9672786e-001,-7.96E-03,-1.20E-01,-2.84E-01,5.8916836e-002,-3.08E-01
2.9668098e-001,-4.27E-02,-1.05E-01,-2.31E-01,2.0955781e-001,-2.63E-01
2.7330795e-001,-4.30E-02,-1.17E-01,-1.96E-01,2.2052185e-001,-2.60E-01
2.3887121e-001,7.6402593e-003,-1.06E-01,-1.97E-01,1.4511247e-001,-2.72E-01
2.4080870e-001,-5.09E-04,-9.56E-02,-2.38E-01,1.5699169e-001,-2.77E-01
3.6562924e-001,-2.04E-02,-8.93E-02,-1.87E-01,1.9409125e-001,-2.57E-01
3.3117237e-001,-2.87E-02,-1.08E-01,-2.18E-01,2.0800249e-001,-2.88E-01
1.9022310e-001,-3.89E-02,-9.87E-02,-3.31E-01,4.4813142e-002,-3.54E-01
2.3003885e-001,-2.20E-02,-9.79E-02,-3.25E-01,5.1074897e-002,-3.74E-01
3.4449070e-001,2.1733464e-002,-2.04E-01,-5.50E-02,-2.71E-01,-3.27E-01
2.0714979e-001,-3.44E-03,-1.43E-01,-1.17E-02,-2.62E-01,-1.97E-01
1.6866360e-001,5.2146924e-002,-8.28E-02,-9.36E-02,1.3379801e-001,-3.58E-01
4.1024452e-001,-7.98E-03,-1.69E-01,4.3013494e-002,3.0920272e-001,-2.18E-01
4.1043867e-001,-6.47E-02,-1.24E-01,-1.94E-02,6.6715357e-002,-2.48E-01
2.6097364e-001,5.1912105e-003,-1.46E-01,8.4312071e-005,-1.71E-01,-3.09E-01
1.9239073e-001,1.5226187e-002,-1.63E-01,1.0612827e-001,-1.07E-01,-2.46E-01
1.6085356e-001,-6.78E-02,-4.82E-02,-3.47E-01,-1.93E-02,-7.79E-02
1.9737448e-001,-2.31E-02,-1.02E-01,-3.65E-01,4.8352899e-003,-5.53E-02
2.8930934e-001,-3.96E-02,-1.20E-01,-3.33E-01,5.3256497e-002,-3.51E-02
3.0968525e-001,-2.62E-02,-6.22E-02,-3.18E-01,3.7175030e-002,-6.68E-02
2.4748304e-001,5.6547901e-004,-7.52E-02,-2.72E-01,4.1668432e-002,-9.05E-02
2.4404031e-001,-3.03E-02,-1.14E-01,-3.10E-01,1.3725268e-001,-2.27E-02
2.9942617e-001,-1.02E-02,-1.18E-01,-3.70E-01,1.4772068e-001,5.8372054e-003
2.7386865e-001,-1.15E-02,-1.54E-01,-3.75E-01,1.5384127e-002,-4.74E-03
2.7278629e-001,-3.45E-02,-1.27E-01,-3.51E-01,-8.37E-02,3.9705168e-002
2.1800676e-001,-7.49E-02,-5.27E-02,-2.31E-01,2.6464865e-002,8.3795658e-002
2.6760132e-001,-3.28E-02,-1.13E-01,-2.91E-01,2.8228130e-002,-1.15E-02
2.0297773e-001,7.4192704e-003,-9.30E-02,-4.00E-01,1.2405750e-001,-1.15E-01
2.9261951e-001,-1.36E-02,-9.24E-02,-2.84E-01,2.2950106e-001,-2.73E-02
2.5244236e-001,-1.55E-02,-7.01E-02,-2.80E-01,1.1832364e-001,-1.67E-03
1.8944069e-001,-2.78E-03,-6.58E-02,-3.58E-01,9.0007086e-002,-1.05E-02
2.5745284e-001,-4.34E-02,-1.17E-01,-2.92E-01,4.3031668e-002,6.0035760e-002
2.7958090e-001,-2.93E-02,-1.37E-01,-2.68E-01,-7.74E-03,7.5540628e-002
2.8068106e-001,-4.73E-03,-1.21E-01,-3.21E-01,-2.22E-02,1.4183776e-002
1.7993953e-001,-6.02E-02,-1.77E-02,-3.22E-01,-3.20E-02,2.5549108e-002
2.2588802e-001,-2.20E-02,-1.08E-01,-3.73E-01,-5.09E-02,4.0737059e-003
2.6439312e-001,9.1204488e-003,-1.05E-01,-3.48E-01,1.4039597e-001,1.1393719e-002
2.8541537e-001,1.6833852e-002,-1.07E-01,-3.24E-01,1.2961937e-001,-1.26E-02
2.3826921e-001,1.2396818e-004,-9.38E-02,-3.34E-01,-5.09E-02,-2.18E-02
1.8359029e-001,-2.09E-02,-5.25E-02,-4.12E-01,5.9014639e-002,-3.60E-02
2.1462352e-001,-2.68E-02,-1.03E-01,-3.69E-01,7.2591879e-002,-1.11E-02
2.6001212e-001,-3.00E-02,-1.10E-01,-2.99E-01,-1.24E-02,7.6330751e-003
3.2955346e-001,-4.58E-02,-6.87E-02,-3.46E-01,-8.84E-02,6.1060465e-002
2.0876832e-001,3.0679246e-002,3.7288816e-002,2.1587644e-001,9.2031790e-002,-2.96E-01
3.5382353e-001,-2.49E-02,-8.64E-02,1.9370605e-001,-7.49E-02,-1.33E-01
3.5619073e-001,-5.18E-02,-1.59E-01,3.7342853e-002,4.6611140e-002,-1.04E-01
2.2259283e-001,-2.45E-02,-1.54E-01,-7.26E-02,3.4805649e-002,-2.29E-01
2.2966134e-001,2.6781905e-002,-1.89E-01,2.1919427e-002,-1.64E-01,-2.22E-01
2.1537091e-001,-4.53E-02,-1.02E-01,-1.13E-01,1.4702144e-001,-2.62E-01
3.4355324e-001,-2.42E-02,-1.77E-02,6.2287515e-002,1.5837942e-001,-3.01E-01
2.9010859e-001,3.2174046e-002,-4.86E-02,1.9366618e-001,-1.31E-01,-2.16E-01
2.5079554e-001,-3.46E-03,-7.05E-02,8.4826725e-002,-2.30E-01,-2.06E-01
4.0209809e-001,-4.04E-02,-7.29E-02,1.0621877e-001,9.5492150e-002,-1.67E-01
4.1983326e-001,-5.62E-02,-1.55E-01,6.7272151e-002,-3.57E-02,-1.32E-01
3.1393890e-001,-2.81E-02,-1.54E-01,-4.56E-02,6.3968128e-002,-2.49E-01
2.5994947e-001,-2.27E-02,-1.02E-01,-5.77E-03,9.2542018e-002,-2.54E-01
2.0382780e-001,-1.72E-04,-8.31E-02,1.7821599e-002,4.2601791e-002,-1.58E-01
1.8594631e-001,-1.18E-02,-3.61E-02,-8.07E-03,-9.52E-02,-1.14E-01
3.3584724e-001,1.1445562e-002,-8.00E-02,6.6364545e-003,-2.71E-01,-1.30E-01
2.8606480e-001,1.6799817e-002,-1.63E-01,3.0550912e-002,-1.96E-01,-2.18E-01
2.3601277e-001,-2.69E-02,1.8639534e-001,-8.54E-01,-7.95E-01,-6.06E-01
2.6731751e-001,-3.24E-02,-6.29E-02,-9.64E-01,-8.65E-01,-8.68E-01
2.8335241e-001,-1.07E-02,-1.17E-01,-9.93E-01,-9.65E-01,-9.90E-01
2.6927723e-001,-3.26E-02,-1.30E-01,-9.74E-01,-9.33E-01,-9.70E-01
2.7836180e-001,-1.37E-02,-1.29E-01,-9.61E-01,-8.37E-01,-9.44E-01
3.0643156e-001,2.7459372e-002,-1.04E-01,-9.64E-01,-7.99E-01,-9.28E-01
2.8749007e-001,1.6839126e-002,-6.52E-02,-9.56E-01,-7.63E-01,-9.00E-01
2.6287883e-001,-2.24E-02,-8.36E-02,-9.61E-01,-7.81E-01,-8.76E-01
2.7944197e-001,-2.31E-02,-1.23E-01,-9.50E-01,-7.36E-01,-8.96E-01
2.8643265e-001,-2.38E-02,-1.23E-01,-9.16E-01,-7.11E-01,-8.80E-01
2.7293268e-001,-3.91E-02,-1.10E-01,-9.17E-01,-7.87E-01,-8.59E-01
2.4847403e-001,-3.80E-02,-3.01E-02,-9.49E-01,-8.59E-01,-7.87E-01
2.6582646e-001,-3.17E-02,-8.40E-02,-9.63E-01,-9.05E-01,-7.49E-01
2.7605329e-001,-1.54E-02,-1.32E-01,-9.58E-01,-8.78E-01,-8.74E-01
2.6377017e-001,-2.12E-02,-8.17E-02,-9.30E-01,-8.52E-01,-9.21E-01
2.7088078e-001,-3.87E-02,-1.08E-01,-9.28E-01,-8.77E-01,-9.27E-01
4.3020885e-001,1.0254087e-001,-5.56E-02,-9.22E-01,-6.08E-01,-7.94E-01
2.9495455e-001,9.0757870e-003,-1.03E-01,-9.76E-01,-8.09E-01,-9.06E-01
2.7456461e-001,-2.80E-02,-1.23E-01,-9.93E-01,-9.72E-01,-9.65E-01
2.6924174e-001,-2.55E-02,-1.00E-01,-9.94E-01,-9.75E-01,-9.86E-01
2.7392022e-001,-1.60E-02,-9.87E-02,-9.90E-01,-9.64E-01,-9.87E-01
2.8827279e-001,-6.33E-03,-1.05E-01,-9.81E-01,-9.50E-01,-9.78E-01
2.8410731e-001,-1.01E-02,-1.02E-01,-9.78E-01,-9.46E-01,-9.74E-01
2.7010097e-001,-2.36E-02,-1.01E-01,-9.88E-01,-9.56E-01,-9.77E-01
2.7319016e-001,-2.33E-02,-1.07E-01,-9.95E-01,-9.65E-01,-9.86E-01
2.8011247e-001,-1.26E-02,-1.06E-01,-9.97E-01,-9.88E-01,-9.91E-01
2.7739954e-001,-1.55E-02,-1.11E-01,-9.98E-01,-9.90E-01,-9.94E-01
2.7487138e-001,-1.96E-02,-1.12E-01,-9.99E-01,-9.94E-01,-9.96E-01
2.7952882e-001,-1.64E-02,-1.06E-01,-9.98E-01,-9.91E-01,-9.94E-01
2.8139210e-001,-1.24E-02,-1.05E-01,-9.98E-01,-9.94E-01,-9.94E-01
2.8247452e-001,-1.11E-02,-1.33E-01,-9.92E-01,-9.52E-01,-9.54E-01
3.2565360e-001,2.8817786e-002,-3.21E-02,-9.21E-01,-2.09E-01,-4.96E-01
2.6217511e-001,-6.28E-02,-1.57E-01,-9.88E-01,-7.65E-01,-8.64E-01
2.7439932e-001,-1.77E-03,-8.33E-02,-9.92E-01,-9.47E-01,-9.70E-01
2.7118439e-001,-1.15E-02,-8.99E-02,-9.95E-01,-9.73E-01,-9.79E-01
2.7055607e-001,-6.12E-03,-9.20E-02,-9.95E-01,-9.71E-01,-9.82E-01
2.6051905e-001,9.8193055e-003,-7.85E-02,-9.92E-01,-9.53E-01,-9.72E-01
9.3068135e-002,1.5040887e-001,5.1458368e-002,-8.73E-01,-5.37E-01,-7.51E-01
-1.81E-01,3.2412953e-001,1.2938955e-001,-8.67E-01,-5.81E-01,-7.77E-01
-6.15E-02,1.7408171e-001,3.1555899e-002,-8.26E-01,-3.24E-01,-8.08E-01
2.3159725e-001,-2.32E-02,-6.45E-02,-9.36E-01,-8.94E-01,-9.23E-01
2.7500006e-001,-1.87E-02,-1.03E-01,-9.75E-01,-9.44E-01,-9.77E-01
2.5401543e-001,-1.07E-02,-9.42E-02,-9.80E-01,-9.70E-01,-9.73E-01
3.7655125e-001,-1.13E-01,-2.68E-01,-9.29E-01,-5.42E-01,-8.30E-01
2.7732739e-001,1.9990398e-002,-1.52E-01,-9.79E-01,-8.63E-01,-8.94E-01
2.6788442e-001,6.0403153e-003,-1.00E-01,-9.91E-01,-9.24E-01,-9.81E-01
2.7687512e-001,-1.57E-02,-1.03E-01,-9.96E-01,-9.69E-01,-9.78E-01
2.7589441e-001,-1.54E-02,-9.63E-02,-9.97E-01,-9.75E-01,-9.75E-01
2.7463913e-001,-1.46E-02,-9.64E-02,-9.97E-01,-9.85E-01,-9.81E-01
2.7565662e-001,-1.84E-02,-1.08E-01,-9.96E-01,-9.90E-01,-9.92E-01
2.8167526e-001,-1.78E-02,-1.24E-01,-9.93E-01,-9.80E-01,-9.57E-01
2.8685725e-001,-2.27E-02,-1.44E-01,-9.91E-01,-9.62E-01,-9.68E-01
2.7950407e-001,-2.05E-02,-1.20E-01,-9.92E-01,-9.64E-01,-9.63E-01
2.7376357e-001,-1.38E-02,-1.00E-01,-9.97E-01,-9.90E-01,-9.83E-01
2.7789697e-001,-1.65E-02,-1.05E-01,-9.97E-01,-9.89E-01,-9.88E-01
2.7771536e-001,-1.80E-02,-1.05E-01,-9.97E-01,-9.89E-01,-9.92E-01
2.7416643e-001,-1.42E-02,-9.76E-02,-9.97E-01,-9.88E-01,-9.90E-01
2.6307307e-001,-2.07E-02,-1.04E-01,-9.19E-01,-7.67E-01,-7.98E-01
2.5924966e-001,-1.04E-02,-1.01E-01,-9.78E-01,-9.05E-01,-9.27E-01
2.7312230e-001,-2.41E-02,-9.18E-02,-9.91E-01,-9.56E-01,-9.74E-01
2.8093600e-001,-1.88E-02,-1.08E-01,-9.96E-01,-9.79E-01,-9.86E-01
2.8919046e-001,-1.69E-02,-1.09E-01,-9.93E-01,-9.76E-01,-9.90E-01
2.9412126e-001,-1.53E-02,-1.11E-01,-9.92E-01,-9.64E-01,-9.80E-01
2.7408717e-001,-1.47E-02,-1.15E-01,-9.87E-01,-9.67E-01,-9.80E-01
2.7076432e-001,-1.98E-02,-1.02E-01,-9.86E-01,-9.50E-01,-9.73E-01
2.8778228e-001,-2.03E-02,-1.02E-01,-9.80E-01,-9.36E-01,-9.66E-01
2.8882018e-001,-1.57E-02,-1.13E-01,-9.77E-01,-9.49E-01,-9.58E-01
3.0174345e-001,-1.06E-02,-1.27E-01,-9.79E-01,-9.64E-01,-9.58E-01
2.8931482e-001,-1.41E-02,-1.16E-01,-9.80E-01,-9.70E-01,-9.63E-01
2.5651512e-001,-1.50E-02,-1.05E-01,-9.88E-01,-9.60E-01,-9.71E-01
2.8684091e-001,-1.37E-02,-1.19E-01,-9.70E-01,-9.14E-01,-9.51E-01
2.8226646e-001,-2.95E-02,-8.94E-02,-9.40E-01,-9.07E-01,-9.57E-01
2.3982421e-001,-1.28E-02,-9.77E-02,-9.78E-01,-9.79E-01,-9.88E-01
2.7218141e-001,-1.81E-02,-1.07E-01,-9.90E-01,-9.90E-01,-9.91E-01
2.7219010e-001,-1.72E-02,-1.10E-01,-9.94E-01,-9.93E-01,-9.93E-01
2.7168092e-001,-1.82E-02,-1.04E-01,-9.95E-01,-9.95E-01,-9.89E-01
2.7270038e-001,-1.77E-02,-1.04E-01,-9.97E-01,-9.97E-01,-9.89E-01
2.7619261e-001,-1.54E-02,-1.10E-01,-9.96E-01,-9.98E-01,-9.93E-01
2.7771105e-001,-1.79E-02,-1.09E-01,-9.94E-01,-9.94E-01,-9.96E-01
2.7528020e-001,-1.82E-02,-1.07E-01,-9.95E-01,-9.94E-01,-9.97E-01
2.8817583e-001,-1.47E-02,-1.14E-01,-9.89E-01,-9.93E-01,-9.86E-01
2.9228200e-001,-1.43E-02,-1.19E-01,-9.87E-01,-9.92E-01,-9.86E-01
2.7263222e-001,-1.67E-02,-1.08E-01,-9.88E-01,-9.88E-01,-9.84E-01
2.6563017e-001,-1.84E-02,-1.01E-01,-9.93E-01,-9.88E-01,-9.89E-01
2.7593368e-001,-1.84E-02,-1.06E-01,-9.96E-01,-9.94E-01,-9.94E-01
2.8076891e-001,-1.73E-02,-1.09E-01,-9.96E-01,-9.93E-01,-9.97E-01
2.7424221e-001,-1.60E-02,-1.13E-01,-9.95E-01,-9.93E-01,-9.95E-01
3.3614928e-001,-2.32E-02,-1.74E-01,-5.49E-01,-2.47E-01,-4.48E-01
2.9658487e-001,-3.16E-03,-1.32E-01,-4.96E-01,-2.11E-01,-4.74E-01
2.4795242e-001,-2.55E-02,-1.19E-01,-4.25E-01,-1.14E-01,-4.74E-01
2.7631796e-001,-1.29E-03,-1.47E-01,-3.99E-01,-1.29E-01,-3.77E-01
2.7851827e-001,-1.98E-02,-1.13E-01,-4.30E-01,-1.19E-01,-3.72E-01
2.7287741e-001,-3.31E-02,-8.69E-02,-4.17E-01,-8.09E-02,-3.69E-01
2.8956030e-001,-3.14E-02,-1.11E-01,-3.77E-01,-3.84E-02,-3.47E-01
2.9453204e-001,-2.79E-02,-8.15E-02,-3.78E-01,-5.47E-02,-4.17E-01
2.6703075e-001,-1.68E-02,-8.60E-02,-3.82E-01,-1.40E-01,-4.24E-01
2.3742030e-001,-3.22E-02,-1.01E-01,-3.14E-01,-1.10E-01,-3.62E-01
2.3965834e-001,-2.11E-02,-7.29E-02,-3.14E-01,-7.99E-02,-3.28E-01
2.4745185e-001,-5.42E-03,-1.10E-01,-3.97E-01,-1.44E-01,-3.72E-01
2.5841772e-001,-1.83E-02,-1.39E-01,-4.24E-01,-1.65E-01,-4.10E-01
2.7072544e-001,-1.19E-02,-8.91E-02,-3.72E-01,-1.50E-01,-3.69E-01
2.9371800e-001,5.4011672e-003,-9.48E-02,-3.60E-01,-6.98E-02,-3.53E-01
2.9966975e-001,1.7730350e-002,-1.03E-01,-4.67E-01,2.0757178e-003,-3.83E-01
2.5499622e-001,-5.42E-02,-1.50E-01,-6.40E-01,-2.58E-01,-4.38E-01
2.1856391e-001,-9.33E-03,-8.33E-02,-5.59E-01,-2.46E-01,-4.85E-01
2.5643361e-001,-1.93E-02,-1.02E-01,-4.36E-01,-1.75E-01,-4.45E-01
3.4790061e-001,-1.84E-02,-1.42E-01,-3.21E-01,-7.74E-02,-4.21E-01
3.2179415e-001,-2.85E-02,-1.45E-01,-2.40E-01,1.1689639e-002,-3.68E-01
2.1875287e-001,-3.03E-02,-1.21E-01,-2.52E-01,-1.06E-01,-3.33E-01
2.2349818e-001,-4.76E-03,-5.48E-02,-2.99E-01,-1.16E-01,-3.18E-01
2.8144069e-001,2.2608484e-002,-5.44E-03,-3.43E-01,-8.01E-02,-4.19E-01
3.6888214e-001,-2.33E-02,-1.25E-01,-3.08E-01,-7.32E-02,-3.74E-01
3.4063254e-001,-5.49E-02,-1.79E-01,-2.53E-01,5.8013828e-002,-3.69E-01
2.4546849e-001,-5.04E-02,-1.11E-01,-2.98E-01,7.1145837e-003,-4.30E-01
2.0231704e-001,-3.57E-02,-1.18E-01,-3.44E-01,-6.87E-02,-4.20E-01
2.3177399e-001,4.9371571e-003,-1.14E-01,-3.71E-01,-1.44E-02,-4.46E-01
2.7365210e-001,5.1452093e-003,-1.15E-01,-4.08E-01,6.1824991e-002,-4.64E-01
2.6484622e-001,6.5977921e-003,-1.13E-01,-4.57E-01,1.9006639e-003,-4.28E-01
1.9545090e-001,-8.71E-03,-1.06E-01,-1.03E-01,-1.88E-01,-4.87E-01
2.6005764e-001,-5.32E-02,-9.93E-02,-1.01E-01,-2.48E-02,-5.05E-01
4.0137358e-001,-5.78E-02,-2.88E-03,-2.83E-01,-8.12E-02,-4.69E-01
2.5170106e-001,3.5481818e-003,-5.28E-02,-2.22E-01,-2.07E-01,-4.10E-01
2.0908092e-001,-7.21E-04,-2.41E-01,-1.00E-01,-1.67E-01,-5.39E-01
2.6361114e-001,-1.24E-02,-1.26E-01,-1.12E-01,-1.54E-01,-4.23E-01
3.1341697e-001,-2.04E-02,-5.07E-02,-5.68E-02,-1.28E-01,-4.19E-01
3.8648994e-001,-4.61E-02,-1.20E-01,-1.01E-01,-2.03E-01,-4.66E-01
2.9724979e-001,-4.26E-02,-1.41E-01,-2.37E-02,4.6509012e-002,-2.93E-01
4.0796171e-001,-3.53E-02,-1.29E-01,-2.28E-02,1.3116075e-001,-2.28E-01
3.3632130e-001,1.3837880e-002,-8.68E-02,-1.27E-01,1.4063210e-001,-3.63E-01
2.8176742e-001,-7.27E-04,-7.31E-02,-1.56E-01,3.2379442e-002,-4.65E-01
1.7444228e-001,-3.56E-02,-1.34E-01,-3.72E-02,-8.38E-03,-4.82E-01
1.6496565e-001,-1.24E-02,-2.21E-01,-3.93E-02,5.8972318e-002,-4.66E-01
3.6480638e-001,-1.01E-04,-1.17E-01,3.0793048e-002,8.0244888e-002,-2.87E-01
3.5810010e-001,-7.23E-02,-1.03E-01,2.3308714e-001,2.4376997e-001,-3.32E-01
4.3396328e-001,-1.37E-02,-5.59E-02,2.8818319e-001,4.1733061e-001,-2.81E-01
3.9825953e-001,1.6888494e-002,-1.07E-01,1.0988851e-001,2.1255837e-001,-3.94E-01
1.1336129e-001,1.7742643e-002,-1.05E-01,1.4276397e-001,1.0967151e-001,-4.42E-01
1.7659603e-001,-2.29E-02,-1.08E-01,1.4695714e-001,1.7319545e-001,-2.88E-01
3.2805345e-001,-6.37E-02,-1.48E-01,1.2747722e-001,2.7081407e-001,-8.82E-02
2.9480972e-001,9.0315446e-003,-6.91E-02,2.7909492e-001,4.2939655e-001,-6.28E-02
2.7705363e-001,-2.57E-02,-2.39E-01,3.8913452e-001,4.5906449e-001,-1.66E-01
5.8825669e-002,-1.09E-01,-7.65E-02,-4.67E-01,-1.38E-01,-4.15E-01
2.1824853e-001,-3.34E-02,-1.16E-01,-4.33E-01,-1.18E-01,-4.28E-01
3.2002946e-001,-2.23E-02,-8.74E-02,-4.39E-01,-1.58E-01,-4.73E-01
4.0464083e-001,-1.40E-02,-5.14E-02,-4.65E-01,-2.27E-01,-5.33E-01
3.2597360e-001,-1.15E-02,-8.53E-02,-4.15E-01,-1.38E-01,-4.48E-01
1.7984498e-001,3.7919422e-004,-1.14E-01,-4.09E-01,-1.25E-01,-3.96E-01
2.1803742e-001,-1.49E-02,-9.19E-02,-3.90E-01,-1.67E-01,-4.70E-01
3.5930724e-001,-3.79E-02,-1.41E-01,-3.86E-01,-1.34E-01,-4.54E-01
3.5614452e-001,3.3888051e-003,-1.41E-01,-4.06E-01,-1.73E-01,-3.21E-01
1.7331223e-001,-1.04E-01,-2.42E-01,-3.14E-01,6.3103226e-002,-2.94E-01
2.6248578e-001,-2.90E-02,-8.86E-02,-3.57E-01,1.2918764e-001,-3.01E-01
2.7395140e-001,-2.88E-02,-1.13E-02,-4.00E-01,2.1947860e-001,-4.04E-01
2.4005401e-001,3.4980469e-002,-1.13E-01,-3.14E-01,4.6409772e-002,-3.63E-01
2.8308509e-001,9.7610841e-003,-1.21E-01,-1.63E-01,3.8671980e-002,-3.71E-01
3.2332368e-001,-5.33E-02,-9.19E-02,-1.66E-01,1.3018155e-001,-4.31E-01
3.0282609e-001,-6.68E-02,-1.74E-01,-2.37E-01,7.0712223e-002,-3.54E-01
2.9805475e-001,-3.14E-02,-1.57E-01,-2.32E-01,2.4238808e-002,-3.17E-01
9.1124312e-002,-1.13E-01,-1.19E-01,-3.26E-01,1.0603085e-002,-3.17E-01
1.2888592e-001,-1.38E-02,-6.59E-02,-2.88E-01,7.4832134e-003,-3.26E-01
2.1983360e-001,1.4093012e-003,-7.32E-03,-3.57E-01,6.2417333e-002,-3.55E-01
3.6675303e-001,5.8926763e-004,-4.91E-02,-3.05E-01,1.0421900e-001,-3.50E-01
3.8196763e-001,-3.49E-02,-1.01E-01,-2.33E-01,9.7871853e-002,-3.85E-01
3.5345495e-001,1.5948475e-002,-5.24E-02,-2.59E-01,6.1164168e-002,-4.47E-01
2.0922994e-001,2.6107118e-002,-9.14E-02,-2.38E-01,3.0111883e-002,-2.67E-01
1.3669746e-001,-5.54E-02,-1.91E-01,-2.19E-01,4.6485691e-002,-2.57E-01
2.7441806e-001,-5.68E-02,-1.76E-01,-2.35E-01,8.7366639e-003,-3.59E-01
2.1042944e-001,-1.61E-01,-6.84E-02,-1.34E-01,2.2824545e-001,-3.87E-01
2.9407001e-001,-7.50E-02,-1.01E-01,-1.04E-01,1.8490040e-001,-3.86E-01
2.4860852e-001,9.1259761e-003,-1.48E-01,-2.08E-01,1.2086597e-001,-4.53E-01
2.1549677e-001,-1.30E-02,-8.62E-02,-2.38E-01,1.0141980e-001,-3.05E-01
2.6812381e-001,-8.80E-02,-6.78E-02,-2.72E-01,1.2697825e-001,-3.04E-01
3.5951803e-001,-1.69E-02,-7.79E-02,-2.79E-01,2.3842195e-001,-4.07E-01
2.1323468e-001,3.6049984e-002,-1.10E-01,-1.85E-01,1.6718656e-001,-3.21E-01
2.0481442e-001,4.4999325e-003,-1.53E-01,-1.05E-01,2.8242518e-001,-3.14E-01
2.4075493e-001,-1.55E-02,-8.17E-02,-9.35E-01,-8.60E-01,-4.33E-01
2.8100578e-001,-3.79E-02,-2.06E-01,-9.76E-01,-9.37E-01,-8.02E-01
2.7311074e-001,-1.99E-02,-9.15E-02,-9.62E-01,-8.89E-01,-9.56E-01
2.8179384e-001,-1.42E-02,-9.88E-02,-9.53E-01,-9.00E-01,-9.59E-01
2.7412441e-001,-2.99E-02,-1.18E-01,-9.61E-01,-9.07E-01,-9.63E-01
2.7526771e-001,-1.51E-02,-1.14E-01,-9.81E-01,-9.01E-01,-9.60E-01
2.7619094e-001,-1.56E-02,-1.19E-01,-9.92E-01,-9.36E-01,-9.70E-01
2.7325437e-001,-2.63E-02,-1.29E-01,-9.98E-01,-9.78E-01,-9.90E-01
2.7907242e-001,-1.76E-02,-1.06E-01,-9.98E-01,-9.86E-01,-9.67E-01
2.8266110e-001,-1.18E-02,-1.04E-01,-9.96E-01,-9.79E-01,-9.72E-01
2.7867898e-001,-1.37E-02,-1.11E-01,-9.96E-01,-9.77E-01,-9.81E-01
2.7305103e-001,-2.01E-02,-1.04E-01,-9.98E-01,-9.95E-01,-9.84E-01
2.7745001e-001,-1.52E-02,-1.14E-01,-9.98E-01,-9.86E-01,-9.87E-01
2.8162614e-001,-1.53E-02,-1.08E-01,-9.98E-01,-9.82E-01,-9.86E-01
3.6100048e-001,4.1930333e-002,-6.81E-05,-9.09E-01,-6.88E-01,-3.34E-01
2.8447768e-001,3.0326103e-003,-2.09E-01,-8.48E-01,-8.02E-01,-7.21E-01
2.5600381e-001,-5.02E-02,-9.82E-02,-8.41E-01,-7.90E-01,-8.77E-01
2.8009789e-001,-1.84E-02,-1.13E-01,-9.30E-01,-7.52E-01,-8.81E-01
3.0283482e-001,2.1142501e-002,-1.31E-01,-9.67E-01,-8.63E-01,-9.24E-01
2.8430928e-001,-3.26E-03,-1.17E-01,-9.78E-01,-8.25E-01,-9.36E-01
2.8326382e-001,-1.20E-02,-5.79E-02,-9.73E-01,-8.09E-01,-9.11E-01
2.8695200e-001,-1.17E-02,-6.88E-02,-9.80E-01,-8.76E-01,-9.00E-01
2.7267681e-001,-1.77E-02,-1.28E-01,-9.80E-01,-9.29E-01,-9.40E-01
2.7185147e-001,-1.78E-02,-1.23E-01,-9.68E-01,-9.11E-01,-9.47E-01
2.7542350e-001,-2.12E-02,-1.10E-01,-9.72E-01,-9.16E-01,-9.52E-01
2.7083170e-001,-2.77E-02,-1.12E-01,-9.84E-01,-9.35E-01,-9.66E-01
2.7274710e-001,-2.30E-02,-1.20E-01,-9.87E-01,-9.44E-01,-9.82E-01
2.7734100e-001,-1.67E-02,-1.22E-01,-9.97E-01,-9.87E-01,-9.86E-01
2.8706553e-001,-5.99E-03,-1.09E-01,-9.93E-01,-9.40E-01,-9.90E-01
2.7864378e-001,-1.28E-02,-1.09E-01,-9.90E-01,-9.18E-01,-9.85E-01
1.6430905e-001,7.7554196e-002,-5.28E-02,-9.36E-01,-2.46E-01,-5.18E-01
2.4429634e-001,-5.50E-02,-6.90E-02,-9.65E-01,-8.71E-01,-8.07E-01
2.7134909e-001,-1.60E-02,-3.51E-02,-9.88E-01,-9.45E-01,-9.13E-01
2.6855745e-001,-1.45E-02,-9.68E-02,-9.95E-01,-9.86E-01,-9.67E-01
2.7698778e-001,-1.83E-02,-1.10E-01,-9.97E-01,-9.95E-01,-9.92E-01
2.7788045e-001,-1.73E-02,-1.06E-01,-9.97E-01,-9.98E-01,-9.92E-01
2.7555343e-001,-1.67E-02,-1.04E-01,-9.97E-01,-9.95E-01,-9.89E-01
