,tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z
2177,0.3985064,-0.0167,-0.181
2178,0.13091181,-0.0514,-0.185
2179,0.29259235,-0.0288,-0.0686
2180,0.42609093,-0.0084,-0.0549
2181,0.13530156,-0.0157,-0.0792
2182,0.2470736,0.0049255956,-0.0913
2183,0.45445174,-0.0359,-0.194
2184,0.2243908,0.002671945,-0.0154
2185,0.2186394,0.012976842,-0.0589
2186,0.27371928,-0.0219,-0.137
2187,0.30239132,-0.0712,-0.129
2188,0.31036282,-0.0271,-0.0955
2189,0.3065978,-0.0336,-0.147
2190,0.22101118,-0.00962,-0.129
2191,0.27304938,0.02945461,-0.108
2192,0.19499673,-0.14,-0.114
2193,0.0933712,-0.0531,-0.132
2194,0.22040868,-0.0278,-0.131
2195,0.32537872,-0.00197,-0.134
2196,0.3385806,0.0061506107,-0.0891
2197,0.36309022,-0.0322,-0.125
2198,0.3548934,-0.0227,-0.117
2199,0.2424333,-0.0342,-0.0683
2200,0.26903,-0.0233,-0.0972
2201,0.24703474,-0.124,-0.124
2202,0.07730888,-0.0336,-0.114
2203,0.16491266,0.00449189,-0.0793
2204,0.2977369,0.017448496,-0.113
2205,0.3318284,-0.0151,-0.146
2206,0.37603346,-0.0309,-0.183
2207,0.309871,-0.0244,-0.105
2208,0.2576893,-0.0179,-0.0354
2209,0.29984874,-0.023,-0.0893
2210,0.25118315,-0.129,-0.171
2211,0.24175958,-0.0296,-0.13
2212,0.2757942,-0.016,-0.0834
2213,0.2959244,0.038276825,-0.115
2214,0.23621532,0.024864176,-0.0963
2215,0.1559852,-0.0605,-0.103
2216,0.19526114,-0.0565,-0.101
2217,0.26399946,-0.0187,-0.0756
2218,0.29267603,-0.00467,-0.0677
2219,0.30604485,-0.0362,-0.0665
2220,0.26762402,0.0064457203,0.11262212
2221,0.2339605,-0.0452,-0.203
2222,0.24313101,-0.0369,-0.204
2223,0.2585716,-0.0296,-0.12
2224,0.29470474,0.010146695,-0.0917
2225,0.29458842,0.01136646,-0.0959
2226,0.28569978,-0.0203,-0.0855
2227,0.2836697,-0.0197,-0.0901
2228,0.28496927,-0.00949,-0.0963
2229,0.28185138,-0.0104,-0.102
2230,0.27477396,-0.0161,-0.114
2231,0.270624,-0.022,-0.127
2232,0.27652252,-0.0197,-0.11
2233,0.27572396,-0.0238,-0.106
2234,0.27328712,-0.022,-0.115
2235,0.27651656,-0.0148,-0.111
2236,0.27910602,-0.0163,-0.103
2237,0.4200944,0.06337189,0.00023739356
2238,0.2628252,-0.0241,-0.122
2239,0.2581843,-0.0262,-0.134
2240,0.2818594,-0.0154,-0.105
2241,0.27491707,-0.0188,-0.115
2242,0.26866147,-0.0242,-0.119
2243,0.28146103,-0.0167,-0.0987
2244,0.280567,-0.0145,-0.108
2245,0.289717,-0.00278,-0.0968
2246,0.28817257,-0.00868,-0.0901
2247,0.26986927,-0.0274,-0.114
2248,0.2744606,-0.0169,-0.118
2249,0.27588105,-0.00962,-0.121
2250,0.247838,-0.0418,-0.131
2251,0.2794671,-0.0326,-0.119
2252,0.2776884,-0.0102,-0.0939
2253,0.2757861,-0.0196,-0.0998
2254,0.27888596,-0.0117,-0.12
2255,0.2819469,-0.0145,-0.135
2256,0.28048053,-0.0167,-0.122
2257,0.2768748,-0.0139,-0.105
2258,0.27778962,-0.0182,-0.109
2259,0.27817902,-0.0204,-0.109
2260,0.27797958,-0.0198,-0.109
2261,0.2758028,-0.0158,-0.109
2262,0.29757962,0.045975458,-0.0414
2263,0.28223667,-0.0065,-0.118
2264,0.27552685,-0.0133,-0.12
2265,0.2802827,-0.00208,-0.0945
2266,0.2792925,-0.0107,-0.0941
2267,0.276056,-0.0159,-0.11
2268,0.2784715,-0.0104,-0.112
2269,0.27698922,-0.014,-0.108
2270,0.27666456,-0.0239,-0.114
2271,0.27873495,-0.0174,-0.105
2272,0.2787252,-0.0153,-0.106
2273,0.27576536,-0.0184,-0.116
2274,0.27440518,-0.0158,-0.114
2275,0.27813482,-0.0158,-0.113
2276,-0.279,0.0327281,0.004246843
2277,0.348332,-0.0427,-0.115
2278,0.26682362,-0.021,-0.0932
2279,0.27000222,-0.0236,-0.0979
2280,0.2813954,-0.0194,-0.107
2281,0.26378408,-0.0136,-0.11
2282,0.26172554,-0.0149,-0.109
2283,0.2717487,-0.0262,-0.0989
2284,0.2793602,-0.0257,-0.1
2285,0.28720337,-0.0122,-0.113
2286,0.2840991,-0.0132,-0.112
2287,0.28857094,-0.0148,-0.113
2288,0.4515389,-0.0341,-0.139
2289,0.25913867,-0.0234,-0.092
2290,0.28001368,-0.0231,-0.0998
2291,0.28360397,-0.0163,-0.112
2292,0.27207884,-0.019,-0.109
2293,0.2986725,-0.0141,-0.112
2294,0.28154442,-0.0189,-0.106
2295,0.27300334,-0.0209,-0.107
2296,0.29949814,-0.0122,-0.115
2297,0.27753326,-0.0191,-0.106
2298,0.2957797,-0.00637,-0.123
2299,0.300366,-0.00985,-0.117
2300,0.3495839,-0.0207,-0.119
2301,0.18216148,-0.103,-0.0519
2302,0.22785735,-0.0422,-0.0994
2303,0.25183943,-0.0193,-0.121
2304,0.3161372,0.008962705,-0.124
2305,0.38844624,0.04481703,-0.0992
2306,0.34283456,-0.00879,-0.12
2307,0.27401638,-0.0511,-0.143
2308,0.2444678,-0.0382,-0.134
2309,0.23557884,-0.0324,-0.118
2310,0.2621541,-0.00568,-0.133
2311,0.28750455,-0.0189,-0.109
2312,0.29361963,-0.0364,-0.0704
2313,0.2903126,-0.0158,-0.124
2314,0.27550477,-0.015,-0.111
2315,0.25200006,-0.0183,-0.0902
2316,0.26117906,-0.0251,-0.117
2317,0.25424612,-0.115,-0.117
2318,0.2319089,-0.0176,-0.126
2319,0.22581388,0.0039692493,-0.0862
2320,0.22418338,-0.009,-0.0289
2321,0.26906702,-0.0223,-0.0356
2322,0.33718875,-0.0505,-0.068
2323,0.33394837,-0.0346,-0.111
2324,0.28989118,-0.0301,-0.137
2325,0.25673997,-0.0366,-0.122
2326,0.23544122,-0.0163,-0.113
2327,0.24653815,-0.0072,-0.113
2328,0.27632114,-0.013,-0.109
2329,0.27934766,0.0027456938,-0.128
2330,0.28225496,-0.00213,-0.123
2331,0.4648706,-0.0395,-0.0333
2332,0.380819,-0.0109,-0.145
2333,0.17218004,-0.0367,-0.188
2334,0.19945312,-0.0599,-0.0918
2335,0.35280174,0.04474289,-0.0971
2336,0.26905656,-0.0202,-0.155
2337,0.1944208,-0.0689,0.02356624
2338,0.28130713,0.012619385,-0.0131
2339,0.3699402,-0.00284,-0.0452
2340,0.40928653,-0.0366,-0.0977
2341,0.20586354,-0.0445,-0.185
2342,0.11628627,-0.0329,-0.0682
2343,0.22167045,-0.0152,-0.0563
2344,0.47016308,-0.0348,-0.191
2345,0.4004249,0.015879583,-0.096
2346,0.17034926,0.019498868,-0.0972
2347,0.34632772,0.015577128,-0.0252
2348,0.32480955,-0.0326,-0.0403
2349,0.3597172,-0.047,-0.203
2350,0.28028134,0.008699081,-0.142
2351,0.22662672,-0.0139,-0.0784
2352,0.34669426,-0.065,-0.156
2353,0.23489885,0.029522806,-0.00685
2354,0.28955042,-0.0281,-0.068
2355,0.10900062,-0.117,-0.144
2356,0.14274211,-0.0402,-0.161
2357,0.17329742,0.00023897282,-0.101
2358,0.3131046,0.019299017,-0.0375
2359,0.34156197,0.017235951,-0.108
2360,0.32314897,-0.0791,-0.12
2361,0.35088405,-0.0551,-0.0788
2362,0.2739041,-0.0103,-0.127
2363,0.30844152,-0.0153,-0.111
2364,0.1195509,-0.0765,-0.0876
2365,0.22830193,-0.00816,-0.183
2366,0.36308092,0.021724684,-0.101
2367,0.34876654,0.023315992,-0.117
2368,0.27528077,-0.0271,-0.247
2369,0.25279164,-0.0637,-0.0576
2370,0.34527528,0.011488881,-0.0753
2371,0.22495897,0.0053979196,-0.185
2372,0.22555487,-0.0351,-0.102
2373,0.1541559,-0.00323,-0.137
2374,0.31605706,-0.0037,-0.259
2375,0.4076959,-0.000511,-0.166
2376,0.2866066,0.003880909,-0.0876
2377,0.19981606,-0.0395,-0.141
2378,0.21495126,-0.0223,-0.0793
2379,0.22343574,-0.00464,-0.057
2380,0.2819599,-0.0295,0.002162312
2381,0.29308918,-0.000613,-0.0735
2382,0.21802431,-0.0564,-0.174
2383,0.2613613,-0.0211,-0.125
2384,0.32268447,0.011776968,-0.041
2385,0.28164595,-0.0179,-0.104
2386,0.2749419,-0.0154,-0.117
2387,0.2877567,-0.0107,-0.0943
2388,0.28012994,-0.015,-0.108
2389,0.26847592,-0.0241,-0.124
2390,0.27852488,-0.0233,-0.102
2391,0.2915446,-0.016,-0.0753
2392,0.26878974,-0.021,-0.119
2393,0.27327657,-0.0145,-0.121
2394,0.28791717,-0.0129,-0.0955
2395,0.2717213,-0.0221,-0.112
2396,0.2724738,-0.02,-0.113
2397,0.39064756,0.015100965,-0.0206
2398,0.24591987,-0.0311,-0.143
2399,0.31399786,0.0014135663,-0.0733
2400,0.31605285,-0.00901,-0.0637
2401,0.26554984,-0.0289,-0.119
2402,0.2685497,-0.0183,-0.119
2403,0.30276904,-0.00787,-0.0772
2404,0.28471053,-0.0137,-0.0996
2405,0.26501927,-0.0221,-0.128
2406,0.26908585,-0.0197,-0.116
2407,0.28175628,-0.00822,-0.108
2408,0.29008538,-0.00937,-0.0988
2409,0.2689748,-0.0223,-0.114
2410,0.266163,-0.0218,-0.118
2411,0.28219146,-0.018,-0.1
2412,0.43116444,0.24635492,0.28093904
2413,0.21268135,-0.0171,-0.124
2414,0.28721038,-0.0126,-0.106
2415,0.28129548,-0.0134,-0.1
2416,0.27599734,-0.0151,-0.108
2417,0.27548608,-0.0125,-0.109
2418,0.27505487,-0.0162,-0.109
2419,0.277421,-0.0188,-0.109
2420,0.27759492,-0.0178,-0.109
2421,0.27754268,-0.015,-0.11
2422,0.27508014,-0.0115,-0.102
2423,0.27215728,-0.00917,-0.105
2424,0.27631676,-0.014,-0.104
2425,0.27976042,-0.0245,-0.102
2426,0.21905859,0.058623157,-0.195
2427,0.2509892,-0.0323,-0.149
2428,0.24983075,-0.0704,-0.133
2429,0.3104943,-0.00418,-0.0653
2430,0.29731908,-0.00954,-0.0904
2431,0.29025838,-0.0142,-0.0899
2432,0.28504223,-0.0146,-0.0984
2433,0.32085663,0.0008295911,-0.0464
2434,0.3053624,0.009137559,-0.0673
2435,0.27525204,-0.00643,-0.118
2436,0.28591454,-0.0168,-0.0971
2437,0.27777377,-0.0172,-0.107
2438,0.2763709,-0.0158,-0.113
2439,0.2826212,-0.0172,-0.106
2440,-0.872,0.1546078,0.33075342
2441,0.38002077,-0.0405,-0.139
2442,0.32668024,-0.0287,-0.111
2443,0.29049635,-0.0134,-0.109
2444,0.30620316,-0.0175,-0.116
2445,0.27964127,-0.0199,-0.106
2446,0.2839989,-0.0143,-0.111
2447,0.30671933,-0.00405,-0.133
2448,0.2660364,-0.0187,-0.106
2449,0.23320486,-0.0324,-0.0812
2450,0.27372715,-0.0193,-0.104
2452,0.32860872,-0.0348,-0.135
2453,0.33098894,-0.0232,-0.128
2454,0.3018573,-0.0145,-0.107
2455,0.32020044,-0.0137,-0.119
2456,0.32196552,-0.00711,-0.129
2457,0.29170087,-0.0128,-0.117
2458,0.2443357,-0.0253,-0.0953
2459,0.25761226,-0.0222,-0.102
2460,0.2750012,-0.0192,-0.108
2461,0.29952687,-0.0178,-0.111
2462,0.26416853,-0.0213,-0.0971
2463,0.23558483,-0.0209,-0.0986
2464,0.2866935,-0.0194,-0.109
2465,0.31764293,-0.0173,-0.113
2466,0.22364703,-0.0335,-0.0773
2467,0.20438609,-0.0144,-0.0299
2468,0.2751787,-0.0345,-0.0376
2469,0.35535616,-0.0469,-0.0825
2470,0.3087853,-0.0365,-0.112
2471,0.26420742,-0.0219,-0.108
2472,0.24586555,-0.02,-0.11
2473,0.25646165,0.013878935,-0.112
2474,0.2535522,0.026166134,-0.128
2475,0.31758,-0.00307,-0.152
2476,0.34669873,-0.0288,-0.162
2477,0.27103713,-0.0282,-0.14
2478,0.26286557,-0.00923,-0.114
2479,0.2643551,-0.00879,-0.109
2480,0.26921389,-0.0223,-0.0707
2481,0.23889834,-0.0716,-0.119
2482,0.21525545,-0.0252,-0.113
2483,0.18136708,-0.00976,-0.0677
2484,0.20790723,-0.0314,-0.0555
2485,0.30973202,-0.0282,-0.0761
2486,0.3854361,-0.0343,-0.0769
2487,0.32563204,-0.0341,-0.0976
2488,0.28070202,-0.00862,-0.114
2489,0.22057784,-0.0107,-0.115
2490,0.19528723,0.0038671119,-0.146
2491,0.288133,0.0021453032,-0.118
2492,0.39809057,0.0044048093,-0.138
2493,0.31795323,-0.0162,-0.178
2494,0.23294893,-0.0337,-0.158
2495,0.3733024,-0.0159,-0.0345
2496,0.2502733,-0.0109,-0.102
2497,0.26719102,-0.0597,-0.23
2498,0.3285583,0.0026224575,-0.123
2499,0.26833707,0.0066210236,-0.115
2500,0.2708431,-0.0655,-0.0895
2501,0.2852345,0.013752035,0.06271499
2502,0.40596423,0.0063607343,-0.0198
2503,0.26092893,-0.045,-0.0975
2504,0.1519149,-0.0274,-0.163
2505,0.2939157,0.031884775,-0.116
2506,0.30796617,0.04937404,-0.123
2507,0.30434877,-0.0714,-0.0794
2508,0.27672306,-0.0643,-0.0148
2509,0.3494357,-0.054,-0.0558
2510,0.32138425,-0.0168,-0.00719
2511,0.28367153,-0.0075,-0.172
2512,0.2795357,-0.00755,-0.171
2513,0.24445261,0.00032073705,-0.117
2514,0.30606613,-0.082,-0.138
2515,0.28614864,-0.0406,-0.0146
2516,0.047926065,-0.0669,-0.082
2517,0.22694147,-0.00829,-0.155
2518,0.44632965,-0.018,-0.217
2519,0.34325656,0.0248745,-0.167
2520,0.24042897,0.022120707,-0.143
2521,0.26507717,-0.0687,-0.0394
2522,0.22612105,-0.0252,-0.0846
2523,0.15389471,0.013070376,-0.142
2524,0.2945636,-0.00836,-0.0866
2525,0.214925,-0.022,-0.022
2526,0.27875388,-0.0582,-0.081
2527,0.33201286,-0.045,-0.201
2528,0.27914256,-0.0332,-0.125
2529,0.26267934,0.0013988593,-0.105
2530,0.15539157,-0.0279,-0.173
2531,0.0640732,-0.00512,-0.272
2532,0.17665827,-0.0385,-0.043
2533,0.46358848,-0.0973,0.1425371
2534,0.46004,0.0044608326,-0.0572
2535,0.17706122,-0.00979,-0.0989
2536,0.33839017,-0.032,-0.136
2537,0.35887316,-0.0563,-0.0777
2538,0.32797104,-0.0531,-0.0544
2539,0.21929385,-0.0548,-0.156
2540,0.2144351,0.04136184,-0.153
2541,0.25599226,0.061575174,-0.118
2542,0.24950159,-0.0147,-0.0748
2543,0.28384367,-0.0256,-0.137
2544,0.28699487,-0.0154,-0.105
2545,0.27630714,-0.0148,-0.103
2546,0.27921587,-0.0129,-0.109
2547,0.27707234,-0.0121,-0.105
2548,0.27573,-0.0299,-0.116
2549,0.27743977,-0.0281,-0.118
2550,0.27894142,-0.00783,-0.101
2551,0.27938938,-0.0131,-0.102
2552,0.27675384,-0.0215,-0.107
2553,0.276973,-0.0192,-0.109
2554,0.28044614,-0.0201,-0.116
2555,0.27604097,-0.0152,-0.108
2556,0.34963843,0.07105058,0.02369111
2557,0.2702366,-0.0343,-0.114
2558,0.27637002,-0.0159,-0.109
2559,0.27621013,-0.0217,-0.11
2560,0.27215385,-0.0406,-0.129
2561,0.26787055,-0.0431,-0.109
2562,0.2800662,-0.00174,-0.087
2563,0.29104316,0.011952943,-0.112
2564,0.27744412,-0.00749,-0.0973
2565,0.27104658,-0.0289,-0.0995
2566,0.27842292,-0.034,-0.127
2567,0.2796143,-0.0173,-0.117
2568,0.2774783,-0.0118,-0.103
2569,0.27885818,-0.0161,-0.124
2570,0.09021879,0.25185084,0.032076385
2571,0.28425616,-0.0499,-0.196
2572,0.28150347,-0.0109,-0.103
2573,0.2717769,-0.0103,-0.104
2574,0.2754869,-0.0173,-0.113
2575,0.27864644,-0.0178,-0.114
2576,0.27729273,-0.0154,-0.113
2577,0.27240002,-0.0143,-0.103
2578,0.276659,-0.018,-0.11
2579,0.28135157,-0.0169,-0.113
2580,0.29394826,-0.0217,-0.128
2581,0.29209328,-0.0227,-0.128
2582,0.2885403,-0.00537,-0.206
2583,0.29525128,-0.0353,-0.109
2584,0.26977035,-0.00733,-0.0722
2585,0.28052735,-0.0238,-0.139
2586,0.27717558,-0.0142,-0.111
2587,0.27543798,-0.0089,-0.0847
2588,0.2779251,-0.0187,-0.114
2589,0.2753485,-0.0151,-0.112
2590,0.27703983,-0.0142,-0.109
2591,0.27882272,-0.0168,-0.107
2592,0.27851436,-0.016,-0.0996
2593,0.2795815,-0.0171,-0.108
2594,0.27875528,-0.0192,-0.114
2595,0.27730623,-0.0172,-0.117
2596,0.27579477,-0.0138,-0.113
2597,0.37735406,0.013388161,-0.231
2598,0.38306522,-0.00267,-0.162
2599,0.25244418,-0.0178,-0.102
2600,0.27616438,-0.0166,-0.111
2601,0.2826329,-0.0177,-0.112
2602,0.279598,-0.017,-0.111
2603,0.27101713,-0.0162,-0.105
2604,0.26008257,-0.0181,-0.0968
2605,0.26492977,-0.018,-0.103
2606,0.2728085,-0.0173,-0.109
2607,0.27343896,-0.0161,-0.108
2608,0.27808523,-0.0168,-0.109
2609,0.27716067,-0.0168,-0.109
2610,0.3530998,-0.00856,-0.153
2611,0.39539036,0.00028451975,-0.267
2612,0.4044879,-0.000827,-0.32
2613,0.41521817,-0.00123,-0.217
2614,0.28891584,-0.0233,-0.0404
2615,0.26021641,-0.0162,-0.102
2616,0.2775937,-0.0182,-0.1
2617,0.279001,-0.018,-0.101
2618,0.24130118,-0.0106,-0.119
2619,0.22878368,-0.009,-0.127
2620,0.26637772,-0.0148,-0.117
2621,0.27583286,-0.0195,-0.09
2622,0.2638124,-0.0196,-0.0847
2623,0.2727259,-0.0182,-0.0974
2624,0.3005919,-0.0199,-0.113
2625,0.28563595,-0.0178,-0.112
2626,0.2657568,-0.0166,-0.0982
2627,0.2690589,-0.0145,-0.114
2628,0.2671856,-0.0142,-0.118
2629,0.2742162,-0.0172,-0.107
2630,0.28595605,-0.0175,-0.107
2631,0.3061614,0.004274401,-0.168
2632,0.34969485,-0.0215,-0.101
2633,0.27631226,-0.0422,-0.122
2634,0.17469853,-0.00334,-0.105
2635,0.32148126,0.017536575,-0.0319
2636,0.33722007,-0.0552,-0.0868
2637,0.22410364,-0.0702,-0.161
2638,0.21866749,-0.000151,-0.13
2639,0.28265026,0.010504212,-0.106
2640,0.3104527,-0.00562,-0.117
2641,0.3508684,-0.0292,-0.121
2642,0.27306908,-0.0249,-0.143
2643,0.19477156,-0.0273,-0.105
2644,0.27921057,-0.0309,-0.0721
2645,0.2080392,0.0055390717,-0.115
2646,0.2667031,0.025226034,-0.0934
2647,0.33946824,-0.00927,-0.0988
2648,0.33891648,-0.0591,-0.115
2649,0.2413646,-0.0525,-0.126
2650,0.19728784,0.0025455465,-0.0971
2651,0.23447502,0.017184764,-0.0944
2652,0.3275746,0.0056244633,-0.102
2653,0.3526717,-0.0243,-0.112
2654,0.2998838,-0.0426,-0.15
2655,0.21966232,-0.017,-0.102
2656,0.20865609,-0.0052,-0.0602
2657,0.28464082,-0.00565,-0.106
2658,0.30632257,-0.0101,-0.12
2659,0.27665913,0.0017202393,-0.0315
2660,0.20472915,0.0006587824,-0.0896
2661,0.25161833,-0.0287,-0.129
2662,0.43810263,-0.0206,-0.104
2663,0.35069436,0.01048848,-0.161
2664,0.10974712,-0.0243,-0.142
2665,0.10035411,-0.00307,-0.0327
2666,0.36126798,-0.0044,-0.0603
2667,0.15789428,0.022880144,-0.137
2668,0.37977406,-0.0331,-0.12
2669,0.28939527,-0.0193,-0.0535
2670,0.1775628,-0.0256,-0.0997
2671,0.34306958,-0.0577,-0.145
2672,0.17985359,0.02355151,-0.118
2673,0.4676788,0.04328623,-0.0188
2674,0.3800449,0.012338564,-0.211
2675,0.1549789,-0.00332,-0.151
2676,0.31220263,-0.0141,-0.0654
2677,0.24156296,-0.0201,-0.0839
2678,0.2524235,-0.0439,-0.0948
2679,0.34923524,-0.00537,-0.156
2680,0.280897,-0.0992,-0.218
2681,0.36270553,-0.0544,-0.129
2682,0.3193986,-0.00868,-0.033
2683,0.14381652,-0.0277,-0.0938
2684,0.1333256,-0.0121,-0.134
2685,0.3241495,-0.0107,-0.0731
2686,0.40179747,-0.0536,-0.114
2687,0.3221942,-0.02,-0.13
2688,0.2814639,-0.086,-0.179
2689,0.3757015,-0.0124,-0.135
2690,0.28886047,-0.00853,-0.0802
2691,0.12240534,-0.0127,-0.0848
2692,0.17002478,-0.00504,-0.092
2693,0.37564415,-0.0433,-0.108
2694,0.3683726,-0.0394,-0.148
2695,0.19099079,-0.0192,-0.135
2696,0.29316416,-0.0936,-0.218
2697,0.3450172,-0.0527,-0.15
2698,0.2592769,-0.00166,-0.0844
2699,0.24031626,0.022602929,-0.0699
2700,0.16391075,0.001614951,-0.0491
2701,0.3334072,-0.0716,-0.0886
2702,0.3058307,-0.0517,-0.154
2703,0.1561557,0.034978446,-0.142
2704,0.25801453,-0.0356,0.01853614
2705,0.2908556,-0.0277,-0.153
2706,0.27075288,-0.0259,-0.117
2707,0.27557227,-0.0412,-0.109
2708,0.28122148,-0.0215,-0.112
2709,0.27728966,-0.0174,-0.102
2710,0.2752805,-0.0291,-0.11
2711,0.27752286,-0.0151,-0.109
2712,0.279235,-0.0158,-0.105
2713,0.27780473,-0.0227,-0.108
2714,0.27685162,-0.0199,-0.111
2715,0.27552173,-0.0172,-0.107
2716,0.27650887,-0.0185,-0.105
2717,0.2786391,-0.0173,-0.11
2718,0.27981177,-0.00923,-0.109
2719,0.3068988,0.021220824,-0.125
2720,0.25819936,-0.0368,-0.0521
2721,0.276092,-0.0274,-0.117
2722,0.285449,-0.0197,-0.148
2723,0.2771045,-0.0186,-0.117
2724,0.27525604,-0.0216,-0.108
2725,0.27567855,-0.0239,-0.105
2726,0.27294612,-0.0262,-0.0979
2727,0.27739418,-0.0188,-0.113
2728,0.27787396,-0.0211,-0.119
2729,0.27716076,-0.0199,-0.111
2730,0.18906578,0.0024610704,-0.207
2731,0.26920786,-0.0308,-0.132
2732,0.27449194,-0.00947,-0.12
2733,0.2711113,-0.0153,-0.118
2734,0.28011933,-0.022,-0.113
2735,0.27029958,-0.015,-0.127
2736,0.2613112,-0.00741,-0.122
2737,0.28462926,-0.0174,-0.0908
2738,0.28412196,-0.0194,-0.101
2739,0.27429527,-0.0175,-0.111
2740,0.27631816,-0.0172,-0.106
2741,0.2783322,-0.017,-0.112
2742,0.28141168,-0.0183,-0.109
2743,0.27668008,-0.0169,-0.107
2744,0.27169684,-0.015,-0.111
2745,0.23553011,0.04789859,-0.136
2746,0.29897085,-0.0355,-0.103
2747,0.2518397,0.02323329,-0.101
2748,0.2708343,-0.00895,-0.129
2749,0.29291508,-0.0387,-0.134
2750,0.28798342,-0.036,-0.0997
2751,0.2877557,-0.0374,-0.109
2752,0.2761144,-0.0198,-0.115
2753,0.27457753,-0.0141,-0.114
2754,0.27703756,-0.0125,-0.113
2755,0.27710897,-0.0139,-0.113
2756,0.27895957,-0.0186,-0.111
2757,0.27858922,-0.0177,-0.107
2758,0.27549243,-0.0162,-0.105
2759,0.2767965,-0.0184,-0.109
2760,0.27917734,-0.0182,-0.108
2761,0.27709958,-0.0142,-0.106
2762,0.53816277,-0.0433,-0.123
2763,0.28781754,-0.0337,-0.175
2764,0.23497015,-0.0139,-0.116
2765,0.26942807,-0.016,-0.111
2766,0.27533317,-0.0185,-0.111
2767,0.2849014,-0.0162,-0.102
2768,0.28229305,-0.0171,-0.11
2769,0.27207088,-0.0177,-0.111
2770,0.2729772,-0.0165,-0.104
2771,0.28039187,-0.0166,-0.111
2772,0.27669382,-0.0164,-0.107
2773,0.2659863,-0.0144,-0.0937
2774,0.26438296,-0.016,-0.107
2775,0.26588374,-0.0208,-0.128
2776,0.2661442,-0.0196,-0.128
2777,0.27184212,-0.0176,-0.118
2778,0.27370864,-0.0189,-0.114
2779,0.35624918,-0.0285,-0.109
2780,0.2918122,-0.0307,-0.152
2781,0.2590081,-0.0164,-0.12
2782,0.27789328,-0.0185,-0.115
2783,0.27597183,-0.0174,-0.111
2784,0.27582416,-0.0176,-0.108
2785,0.28097263,-0.0163,-0.0981
2786,0.3438122,-0.012,-0.0448
2787,0.38230965,-0.0275,-0.104
2788,0.30365658,-0.0316,-0.165
2789,0.2618592,-0.0185,-0.112
2790,0.27675962,-0.0186,-0.116
2791,0.2763118,-0.0183,-0.119
2792,0.2756486,-0.0174,-0.112
2793,0.2749964,-0.0179,-0.114
2794,0.27587354,-0.0178,-0.11
2795,0.27606776,-0.017,-0.109
2796,0.2771083,-0.017,-0.108
2797,0.26818144,-0.0151,-0.103
2798,0.23980556,-0.00671,-0.0809
2799,0.2891973,-0.0103,-0.0816
2800,0.17497654,-0.0138,-0.0684
2801,0.2909685,0.013956019,-0.111
2802,0.31248492,-0.0355,-0.0733
2803,0.21332687,-0.0527,-0.097
2804,0.27505428,-0.00385,-0.136
2805,0.4198814,-0.0122,-0.123
2806,0.2695556,-0.0252,-0.103
2807,0.20437363,0.018083775,-0.11
2808,0.30129144,-0.0281,-0.089
2809,0.22835132,-0.0662,-0.0915
2810,0.22463253,-0.00741,-0.144
2811,0.2850814,0.0028414584,-0.136
2812,0.34126562,-0.0298,-0.122
2813,0.20445415,-0.0344,-0.0776
2814,0.1848639,0.021300236,-0.102
2815,0.3352222,-0.0271,-0.0675
2816,0.33437023,-0.0522,-0.118
2817,0.2261771,-0.0244,-0.153
2818,0.22654898,0.013069313,-0.115
2819,0.29748827,0.009517668,-0.119
2820,0.35692847,-0.0348,-0.115
2821,0.25796258,-0.0208,-0.0947
2822,0.22138979,0.016317414,-0.107
2823,0.35571355,-0.0127,-0.117
2824,0.31129882,-0.0497,-0.0794
2825,0.21186668,-0.0388,-0.0824
2826,0.14209996,0.060829688,-0.119
2827,0.47798362,-0.0247,-0.14
2828,0.4370028,-0.0366,-0.136
2829,0.16696572,0.049536303,-0.135
2830,0.28248408,-0.0362,-0.0886
2831,0.20933813,-0.0287,-0.0653
2832,0.29584765,0.018077357,-0.114
2833,0.19952567,0.08360835,-0.116
2834,0.38356987,0.02576935,-0.173
2835,0.45993543,-0.0604,-0.161
2836,0.12886,0.008207269,-0.131
2837,0.20352498,-0.00697,-0.111
2838,0.22346815,-0.0272,-0.057
2839,0.34539986,-0.0155,-0.0973
2840,0.26397043,0.024480345,-0.111
2841,0.40231296,-0.00845,-0.135
2842,0.3703881,-0.0256,-0.17
2843,0.1521901,0.009564235,-0.154
2844,0.2603042,-0.0297,-0.0947
2845,0.3795914,-0.0538,-0.0376
2846,0.20473933,0.02611972,-0.0918
2847,0.21449655,-0.106,-0.061
2848,0.24083535,-0.0807,-0.0681
2849,0.24848896,0.018845854,-0.0968
2850,0.26668265,0.009214111,-0.129
2851,0.35754627,-0.0424,-0.179
2852,0.38400635,-0.0468,-0.158
2853,0.19973788,-0.0211,-0.119
2854,0.16088694,0.02713785,-0.0743
2855,0.274601,-0.056,-0.0845
2856,0.2609774,-0.0707,-0.0538
2857,0.23723757,-0.00783,-0.0741
2858,0.19529215,-0.00778,-0.138
2859,0.16603144,-0.0235,-0.162
2860,0.41737247,-0.033,-0.167
2861,0.39359212,-0.0288,-0.14
2862,0.19156832,0.013328428,-0.105
2863,0.17074896,-0.0516,-0.106
2864,0.18164437,-0.0453,-0.121
2865,0.36260128,-0.00446,-0.0363
2866,0.27451193,-0.00118,-0.0994
2867,0.17139424,-0.0483,-0.114
2868,0.21707201,-0.00649,-0.154
